female,age,coupon,start,time,churn,followtime
1,65,1,180,228,0,185
0,18,1,3,953,0,362
0,61,0,260,1119,0,105
0,60,0,227,1280,0,138
0,43,0,332,636,0,33
1,53,0,3,714,0,362
1,16,1,299,1130,0,66
0,83,0,115,762,0,250
0,30,0,364,1076,0,1
0,25,0,279,1145,0,86
0,51,1,357,1415,0,8
0,41,0,111,1402,0,254
1,43,1,183,504,0,182
0,15,0,256,839,0,109
0,66,0,129,1483,0,236
0,28,0,187,562,0,178
1,64,0,199,652,0,166
0,81,0,74,1218,0,291
0,45,0,346,859,0,19
0,68,1,229,87,1,87
0,23,0,301,667,0,64
0,54,0,50,1160,0,315
1,71,0,338,691,0,27
0,18,1,47,722,0,318
1,69,0,318,191,0,47
1,76,1,324,1771,0,41
1,77,1,266,46,1,46
0,55,1,287,17,1,17
0,14,1,196,732,0,169
0,77,0,73,1631,0,292
0,28,0,146,4,1,4
0,60,0,294,814,0,71
1,18,0,118,723,0,247
0,79,0,218,1109,0,147
0,52,0,217,1472,0,148
0,57,1,171,1010,0,194
1,81,0,341,1350,0,24
0,85,0,154,1185,0,211
0,29,0,230,1223,0,135
0,25,0,103,1082,0,262
0,63,0,108,284,0,257
0,37,0,303,793,0,62
0,45,0,270,1020,0,95
0,61,0,354,304,0,11
0,48,0,296,384,0,69
1,47,0,209,432,0,156
0,39,1,32,503,0,333
1,51,0,35,625,0,330
0,71,0,174,1547,0,191
0,58,0,345,340,0,20
1,18,0,86,702,0,279
0,31,0,52,1170,0,313
0,30,0,58,4,1,4
1,64,0,36,1531,0,329
0,43,0,54,171,1,171
0,44,0,283,1324,0,82
1,30,0,155,943,0,210
1,38,1,159,436,0,206
1,37,1,229,711,0,136
0,30,0,126,1298,0,239
1,32,0,67,1163,0,298
1,42,1,73,128,1,128
0,22,0,203,1072,0,162
0,66,0,217,821,0,148
0,66,0,177,1307,0,188
0,80,0,151,1615,0,214
0,77,0,34,1123,0,331
0,72,0,230,855,0,135
0,39,0,64,741,0,301
1,57,0,156,1491,0,209
0,16,0,221,876,0,144
1,22,1,346,178,0,19
0,40,1,334,1156,0,31
0,60,0,124,1278,0,241
0,24,0,14,459,0,351
0,47,1,327,39,0,38
0,45,0,193,599,0,172
0,28,0,39,241,1,241
0,30,1,211,332,0,154
0,30,0,7,817,0,358
0,72,1,144,590,0,221
0,66,1,121,915,0,244
0,77,0,182,1323,0,183
0,42,0,25,1398,0,340
1,25,0,2,762,0,363
0,62,0,211,21,1,21
0,74,0,41,375,0,324
1,15,0,219,967,0,146
0,19,0,41,839,0,324
0,55,0,277,556,0,88
0,35,0,85,1210,0,280
0,26,0,159,211,0,206
0,80,0,177,1628,0,188
1,83,1,276,126,0,89
0,74,0,156,222,0,209
0,59,0,13,331,1,331
1,42,0,280,1561,0,85
0,50,1,241,784,0,124
0,75,0,298,1572,0,67
0,37,0,246,148,0,119
1,30,0,17,1434,0,348
0,73,0,278,180,0,87
0,17,0,101,371,0,264
1,43,0,228,246,0,137
0,37,0,293,303,0,72
0,56,0,169,1031,0,196
0,59,0,40,386,0,325
0,50,0,254,424,0,111
0,62,0,168,9,1,9
0,37,0,180,365,0,185
1,42,0,227,1278,0,138
0,46,0,168,976,0,197
0,48,0,188,198,0,177
0,47,0,158,809,0,207
0,27,0,232,548,0,133
1,85,0,361,782,0,4
0,41,0,240,483,0,125
0,29,0,314,286,0,51
0,16,0,144,563,0,221
0,28,1,222,541,0,143
0,60,0,50,1209,0,315
0,61,0,14,1357,0,351
0,62,0,59,1144,0,306
0,66,0,8,672,0,357
0,79,0,25,305,1,305
0,37,0,305,178,0,60
0,35,0,364,1149,0,1
0,53,0,208,880,0,157
0,20,0,104,711,0,261
0,63,0,194,858,0,171
0,44,0,103,212,1,212
0,59,0,75,785,0,290
0,32,1,95,44,1,44
0,82,0,180,21,1,21
1,49,1,208,2,1,2
0,53,0,121,124,1,124
0,17,0,350,772,0,15
1,22,1,301,88,0,64
1,62,1,151,868,0,214
0,61,0,225,1001,0,140
0,44,0,294,476,0,71
1,63,0,181,754,0,184
0,48,1,58,296,1,296
0,38,0,247,1168,0,118
0,14,0,10,1044,0,355
1,84,0,23,972,0,342
0,18,0,318,250,0,47
0,37,0,61,1199,0,304
0,33,0,18,852,0,347
0,54,1,154,948,0,211
0,21,0,299,415,0,66
0,36,0,138,886,0,227
0,18,0,7,309,1,309
0,18,0,145,1116,0,220
1,35,0,48,633,0,317
0,20,1,137,12,1,12
0,20,0,192,291,0,173
0,30,0,197,771,0,168
0,69,0,85,805,0,280
0,15,0,163,947,0,202
1,15,0,317,398,0,48
0,37,0,234,395,0,131
0,47,0,164,1243,0,201
0,39,1,2,1309,0,363
0,85,0,102,1032,0,263
0,23,0,41,790,0,324
0,48,0,99,861,0,266
0,23,0,78,1056,0,287
0,31,0,335,437,0,30
0,70,0,312,334,0,53
0,72,1,92,1213,0,273
1,73,0,206,1009,0,159
0,85,1,79,21,1,21
0,27,0,268,877,0,97
0,27,1,233,606,0,132
0,17,1,197,682,0,168
0,29,0,244,1249,0,121
1,74,0,301,1723,0,64
0,82,0,120,58,1,58
0,45,0,134,412,0,231
0,24,0,5,372,0,360
0,13,0,170,916,0,195
0,65,1,235,1117,0,130
0,76,0,252,1268,0,113
0,36,0,313,674,0,52
1,58,0,358,1335,0,7
0,57,0,175,1435,0,190
0,67,0,181,207,0,184
0,66,0,348,1066,0,17
0,85,1,88,1246,0,277
0,16,1,173,859,0,192
1,23,1,299,557,0,66
1,55,0,84,651,0,281
0,73,1,245,1467,0,120
1,24,0,128,361,0,237
1,58,1,71,892,0,294
0,28,1,228,529,0,137
0,85,0,303,1766,0,62
1,81,0,111,457,0,254
0,27,1,55,789,0,310
0,62,0,320,776,0,45
0,61,0,34,624,0,331
0,23,0,89,1158,0,276
0,41,1,278,728,0,87
0,59,0,282,608,0,83
0,58,0,272,829,0,93
0,74,0,65,221,1,221
1,52,0,197,1166,0,168
0,33,0,169,781,0,196
0,16,0,212,11,1,11
0,42,0,251,158,0,114
0,74,0,135,146,1,146
0,50,0,54,555,0,311
1,84,1,72,1258,0,293
0,81,1,212,720,0,153
1,49,1,27,858,0,338
0,73,0,302,117,0,63
0,39,1,329,507,0,36
0,79,0,196,861,0,169
0,17,1,103,17,1,17
0,24,1,32,295,1,295
1,46,0,110,1335,0,255
0,26,0,323,77,0,42
0,82,1,226,169,0,139
0,50,0,294,491,0,71
0,66,0,148,15,1,15
0,71,0,44,46,1,46
0,27,0,196,823,0,169
0,17,1,57,123,1,123
0,73,0,352,959,0,13
1,77,0,360,570,0,5
0,49,0,185,264,0,180
1,45,1,319,9,1,9
0,68,0,159,67,1,67
0,39,0,14,1090,0,351
0,50,1,300,1042,0,65
1,14,0,290,1076,0,75
0,52,0,225,480,0,140
0,39,0,251,936,0,114
0,49,0,134,232,0,231
0,30,0,331,46,0,34
0,15,0,199,1141,0,166
1,48,0,263,59,1,59
0,70,0,39,17,1,17
0,70,0,125,278,0,240
0,22,0,290,807,0,75
