HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,URL,approx_year_built,cats_allowed, common_charges ,community_district_num,coop_condo,date_of_sale,dining_room_type,dogs_allowed,fuel_type,full_address_or_zip_code,garage_exists,kitchen_type, maintenance_cost ,model_type,num_bedrooms,num_floors_in_building,num_full_bathrooms,num_half_bathrooms,num_total_rooms, parking_charges ,pct_tax_deductibl, sale_price ,sq_footage, total_taxes ,walk_score
3N3WJQXELSQEZOVCD9GWZSMMJEXL26,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:46 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:46 PST 2017,,,3IKZ72A5B4GRB2833JGKKNGL754FNU,A231MNJJDDF3LS,Approved,Wed Feb 15 23:59:07 PST 2017,Thu Feb 16 00:01:01 PST 2017,Thu Feb 16 00:02:01 PST 2017,2017-02-16 08:02:11 UTC,,,114,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/54-44-Little-Neck-Pky-Little-Neck-NY-11362-167403303,1961,yes,,26,co-op,4/18/2016,combo,no,gas,"54-44 Little Neck Pky,  Little Neck NY, 11362",,efficiency, $642 ,Large 1 Bedroom,1,6,1,,3, $115 ,," $160,000 ",,,76
3VIVIU06FKC2GRRZ2O23ML8S8FKIMG,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:46 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:46 PST 2017,,,3OONKJ5DKCJJG6WZZWU1GMP5IIWBO4,AHXBZXWIZJSVG,Approved,Thu Feb 16 06:30:25 PST 2017,Thu Feb 16 06:32:55 PST 2017,Thu Feb 16 06:33:55 PST 2017,2017-02-16 14:34:12 UTC,,,150,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/54-40-Little-Neck-Little-Neck-NY-11362-180243038,1961,yes,,26,co-op,12/8/2016,combo,no,gas,"54-40 Little Neck,  Little Neck NY, 11362",,efficiency, $676 ,Large one bedroom,1,6,1,,3, $95 ,," $163,000 ",,,76
3PUV2Q8SV44PPP7GJLBJH8HL4B8DBK,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:47 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:47 PST 2017,,,3VSOLARPKB9B6OOGIEWD1DW4ZRV39P,AHXBZXWIZJSVG,Approved,Thu Feb 16 05:23:12 PST 2017,Thu Feb 16 05:25:12 PST 2017,Thu Feb 16 05:26:12 PST 2017,2017-02-16 13:27:11 UTC,,,120,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/54-44-Little-Neck-Pky-Little-Neck-NY-11362-178511844,1961,yes,,26,co-op,11/22/2016,combo,no,gas,"54-44 Little Neck Pky,  Little Neck NY, 11362",,efficiency, $642 ,Large 1Br,1,6,1,,4, $95 ,," $168,000 ",,,76
3OCZWXS7ZO76YLEZVSIUXZPY3OO5LR,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:50 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:50 PST 2017,,,3WMINLGALB3DO7U43DLEQBBIBMPAC8,A1KH9UPH0D74QJ,Approved,Thu Feb 16 04:58:26 PST 2017,Thu Feb 16 05:00:12 PST 2017,Thu Feb 16 05:01:12 PST 2017,2017-02-16 13:02:11 UTC,,,106,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/57-09-246th-Cres-Douglaston-NY-11362-185520685,1953,yes,,26,co-op,2/3/2017,combo,no,oil,"57-09 246th Cres,  Douglaston NY, 11362",,efficiency, $776 ,1 Bedroom,1,2,1,,3,,35," $193,000 ",,,76
3GL25Y6843UZ6MGU1A24PVV7WSOMXK,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:51 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:51 PST 2017,,,3WS1NTTKEYCOQ6GW2DEM9BK8ZD40FH,A1KH9UPH0D74QJ,Approved,Thu Feb 16 04:09:39 PST 2017,Thu Feb 16 04:12:19 PST 2017,Thu Feb 16 04:13:19 PST 2017,2017-02-16 12:14:11 UTC,,,160,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/67-48-Springfield-Blvd-Bayside-NY-11364-169055396,1950,yes,,26,co-op,6/24/2016,formal,no,gas,"67-48 Springfield Blvd,  Bayside NY, 11364",,eat in, $463 ,Bell Park Gardens,2,2,1,,4, $9 ,60," $212,000 ",,,76
367O8HRHKG8B6F5P1WWL4TXFVM14SZ,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:41 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:41 PST 2017,,,3HUTX6F6VUNPSTW3G31QFTM1OB52OD,A231MNJJDDF3LS,Approved,Thu Feb 16 00:15:22 PST 2017,Thu Feb 16 00:18:07 PST 2017,Thu Feb 16 00:19:07 PST 2017,2017-02-16 08:19:11 UTC,,,165,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/252-24-60th-Ave-Little-Neck-NY-11362-183037078,1950,yes,,26,co-op,11/8/2016,combo,no,gas,"252-24 60th Ave,  Little Neck NY, 11362",,efficiency, $849 ,C Model/Garden Apar>,2,2,1,,5,,," $270,000 ",,,76
3NSCTNUR2ZNP22NVY1T4OL9N9CP5A9,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:48 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:48 PST 2017,,,37KGEN7NJ3Q3509AX1PH06ZK9RZPPC,A231MNJJDDF3LS,Approved,Thu Feb 16 02:51:53 PST 2017,Thu Feb 16 02:54:11 PST 2017,Thu Feb 16 02:55:11 PST 2017,2017-02-16 10:56:11 UTC,,,138,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/54-44-Little-Neck-Pky-Little-Neck-NY-11362-194510094,1961,yes,,26,co-op,4/6/2016,formal,no,gas,"54-44 Little Neck Pky,  Little Neck NY, 11362",,eat in," $1,118 ",3 Br 2 Bath,3,1,2,,5, $95 ,," $390,000 ",,,76
32L724R85LK81UOCU4UV3P2NDKVPIJ,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:48 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:48 PST 2017,,,3GU1KF0O4I111680EW7G5MUVSNRPBY,A2Q5ADHEBLC7OI,Approved,Thu Feb 16 06:11:47 PST 2017,Thu Feb 16 06:15:51 PST 2017,Thu Feb 16 06:16:51 PST 2017,2017-02-16 14:17:11 UTC,,,244,100% (6/6),100% (6/6),100% (6/6),http://www.mlsli.com/homes-for-sale/18-05-215-St-Bayside-NY-11360-178729891,1970,yes,,25,co-op,9/27/2016,,no,oil,"18-05 215 St,  Bayside NY, 11360",yes,efficiency," $1,147 ",1 Bedroom Deluxe/ S>,1,17,1,,4, $135 ,," $400,000 ",,,76
3E6L1VR4XWMGHX4HE0P1USYE2ND6F3,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:31 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:31 PST 2017,,,32M8BPYGATM5B1T7HN9AX0KGMMMIGU,A231MNJJDDF3LS,Approved,Thu Feb 16 05:07:58 PST 2017,Thu Feb 16 05:09:39 PST 2017,Thu Feb 16 05:10:39 PST 2017,2017-02-16 13:11:11 UTC,,,101,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/18-39-215th-St-Bayside-NY-11360-184512055,1965,no,,25,co-op,11/11/2016,formal,no,gas,"18-39 215th St,  Bayside NY, 11360",,eat in," $2,100 ",Seville,3,,2,1,8,,40," $435,000 ",,,76
3QGTX7BCHP2Q3AV3AT935E0WIXVZ53,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:32 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:32 PST 2017,,,3GU1KF0O4I111680EW7G5MUVSNQBPJ,AHXBZXWIZJSVG,Approved,Thu Feb 16 05:28:53 PST 2017,Thu Feb 16 05:30:44 PST 2017,Thu Feb 16 05:31:44 PST 2017,2017-02-16 13:32:11 UTC,,,111,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/18-15-215th-St-Bayside-NY-11360-164701243,1970,no,,25,co-op,4/22/2016,combo,no,gas,"18-15 215th St,  Bayside NY, 11360",,efficiency," $1,342 ","2Bedroom,2Bath & Te>",2,17,2,,5, $135 ,," $492,500 ",,,76
3R16PJFTS3RDIWSHWNNJD765ESOK4Y,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:34 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:34 PST 2017,,,3ZV9H2YQQD7MIK1OBP65FX4FXS53W4,A231MNJJDDF3LS,Approved,Thu Feb 16 00:33:00 PST 2017,Thu Feb 16 00:34:19 PST 2017,Thu Feb 16 00:35:19 PST 2017,2017-02-16 08:36:11 UTC,,,79,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/18-15-215-St-Bayside-NY-11360-161318292,1969,no,,25,co-op,3/22/2016,formal,no,oil,"18-15 215 St,  Bayside NY, 11360",Yes,eat in," $1,827 ",Deluxe Corner 2 Bed>,2,17,2,,5, $135 ,40," $600,000 ",,,76
32L724R85LK81UOCU4UV3P2NDKVIPC,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:47 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:47 PST 2017,,,3ZOTGHDK5IBIXSD1AIGW6BZ5M54OS2,A26GPUXMSPVI8O,Approved,Thu Feb 16 00:35:55 PST 2017,Thu Feb 16 00:38:57 PST 2017,Thu Feb 16 00:39:57 PST 2017,2017-02-16 08:40:11 UTC,,,182,100% (10/10),100% (10/10),100% (10/10),http://www.mlsli.com/homes-for-sale/66-83-70-St-Middle-Village-NY-11379-185259616,2007,no, $230 ,24,condo,10/17/2016,other,no,gas,"66-83 70 St,  Middle Village NY, 11379",,efficiency,,"CONDO, OTHER",1,,1,,4,,," $380,000 ",," $1,500 ",77
37SOB9Z0SSX3K6RVH9U1I2REPSXL3H,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:46 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:46 PST 2017,,,36W0OB37HWE56NDS1XFEIVZ7XZZHZN,AHXBZXWIZJSVG,Approved,Thu Feb 16 03:57:51 PST 2017,Thu Feb 16 04:00:14 PST 2017,Thu Feb 16 04:01:14 PST 2017,2017-02-16 12:02:11 UTC,,,143,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/85-09-151st-Ave-Howard-Beach-NY-11414-170037266,1964,no, $864 ,27,condo,6/29/2016,formal,no,oil,"85-09 151st Ave,  Howard Beach NY, 11414",,efficiency,,3 Br/2Bath,3,6,2,,6, $30 ,," $355,000 ",," $4,958 ",77
3DWNFENNE3VI7CMZE2N7CS6SZ3O4JJ,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:36 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:36 PST 2017,,,3RGU30DZTA81YM9ZA8S5M6JDVMCMJ5,A231MNJJDDF3LS,Approved,Thu Feb 16 00:40:32 PST 2017,Thu Feb 16 00:41:40 PST 2017,Thu Feb 16 00:42:40 PST 2017,2017-02-16 08:43:11 UTC,,,68,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/113-15-34th-Ave-Corona-NY-11368-170075813,1953,no,,20,co-op,12/21/2016,combo,no,oil,"113-15 34th Ave,  Corona NY, 11368",,efficiency, $748 ,Dorie Miller,1,7,1,,4,,," $79,000 ",650,,77
30EV7DWJTVVMHOLCJQHPJD5U8Y36Y0,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:38 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:38 PST 2017,,,3MD9PLUKKIEXGJZ34VARNFW3JBDZNJ,A231MNJJDDF3LS,Approved,Thu Feb 16 07:08:44 PST 2017,Thu Feb 16 07:10:25 PST 2017,Thu Feb 16 07:11:25 PST 2017,2017-02-16 15:12:11 UTC,,,101,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/113-15-34-Ave-UNIT-3-B-Corona-NY-11368-80578561,1953,no, $854 ,30,co-op,9/9/2016,,no,gas,"113-15 34 Ave UNIT 3-B,  Corona NY, 11368",Yes,efficiency,,Dorie Miller Housing,2,6,1,,4, $100 ,," $115,000 ",700,,77
3AC6MFV69KI2J3FYBVACUB3MN6NHZ3,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:40 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:40 PST 2017,,,3DPNQGW4LLF9615MKLYKR8X8NP664N,A2IK0U8DSDME6R,Approved,Wed Feb 15 23:57:28 PST 2017,Thu Feb 16 00:03:44 PST 2017,Thu Feb 16 00:04:44 PST 2017,2017-02-16 08:05:11 UTC,,,376,100% (14/14),100% (14/14),100% (14/14),http://www.mlsli.com/homes-for-sale/196-11-Dunton-Ave-Holliswood-NY-11423-163624325,1960,no,,29,co-op,4/11/2016,combo,no,gas,"196-11 Dunton Ave,  Holliswood NY, 11423",,eat in, $660 ,1 Bedroom,1,,1,,3,,," $130,000 ",750,,77
3EKZL9T8Y8MPBA4OJHQ4JD21EO1CHZ,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:39 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:39 PST 2017,,,34S6N1K2ZVJL1YWOMWO5AGO9IPFLHU,A2OFWFHVQOBY56,Approved,Wed Feb 15 23:06:47 PST 2017,Wed Feb 15 23:09:28 PST 2017,Wed Feb 15 23:10:28 PST 2017,2017-02-16 07:11:11 UTC,,,161,100% (14/14),100% (14/14),100% (7/7),http://www.mlsli.com/homes-for-sale/89-35-155th-Ave-Howard-Beach-NY-11414-145440665,1950,yes,,27,co-op,6/9/2016,,no,gas,"89-35 155th Ave, Howard Beach NY, 11414",,combo, $634 ,4M,1,1,1,,4,,," $120,000 ",800,,77
3YOAVL4CA0H87RR3WOQT0MUII114Z4,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:44 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:44 PST 2017,,,3T111IHZ5EQ3PQ9IT4X9JBZK54YR92,A231MNJJDDF3LS,Approved,Thu Feb 16 00:02:45 PST 2017,Thu Feb 16 00:04:05 PST 2017,Thu Feb 16 00:05:05 PST 2017,2017-02-16 08:05:11 UTC,,,80,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/73-43-255th-St-Glen-Oaks-NY-11004-171946131,1950,yes,,26,co-op,5/17/2016,other,yes,gas,"73-43 255th St,  Glen Oaks NY, 11004",,eat in, $765 ,H-1,3,2,1,,5,,," $298,000 ",812,,77
3O2Y2UIUCQUNGCP6G4J24B3W3IXKFM,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:37 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:37 PST 2017,,,3AAJC4I4FGS1XT8IPXIZU8FMAR7ZJE,A231MNJJDDF3LS,Approved,Thu Feb 16 06:43:26 PST 2017,Thu Feb 16 06:47:04 PST 2017,Thu Feb 16 06:48:04 PST 2017,2017-02-16 14:48:11 UTC,,,218,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/155-05-89-St-Howard-Beach-NY-11414-163904452,1965,yes,,27,co-op,5/18/2016,formal,yes,oil,"155-05 89 St,  Howard Beach NY, 11414",,efficiency," $1,148 ",Garden,3,2,1,1,6, $50 ,," $231,000 ",1059,,77
3HO4MYYR12O50F179PK0GSZHCAS6U2,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:36 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:36 PST 2017,,,3HYA4D452RJVMGJAH0I0SZDNWBSF2K,A6B85D96VN4W4,Approved,Thu Feb 16 06:38:16 PST 2017,Thu Feb 16 06:39:37 PST 2017,Thu Feb 16 06:40:37 PST 2017,2017-02-16 14:41:11 UTC,,,81,100% (33/33),100% (33/33),100% (33/33),http://www.mlsli.com/homes-for-sale/89-35-155-Ave-Howard-Beach-NY-11414-165342817,1965,yes,,27,co-op,5/2/2016,other,no,gas,"89-35 155 Ave,  Howard Beach NY, 11414",,efficiency, $753 ,Hi-Rise,1,6,1,,3,,," $82,000 ",,,77
3MJ9GGZYO36X3548GIR6QE6BP2YA2D,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:37 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:37 PST 2017,,,3I3WADAZ9Q4HRQFQYM3OD0PD8M6O5C,AHXBZXWIZJSVG,Approved,Thu Feb 16 04:36:57 PST 2017,Thu Feb 16 04:39:01 PST 2017,Thu Feb 16 04:40:01 PST 2017,2017-02-16 12:40:11 UTC,,,124,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/89-40-151-Ave-Howard-Beach-NY-11414-165341879,1965,yes,,27,co-op,4/21/2016,other,no,gas,"89-40 151 Ave,  Howard Beach NY, 11414",,efficiency, $745 ,Hi-Rise,1,6,1,,3,,," $100,000 ",,,77
3GONHBMNHVYOBHG92SQPMGBI4SLZMT,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:37 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:37 PST 2017,,,3JZQSN0I3QAL1ARHGF3PU37O6UUGF1,AHXBZXWIZJSVG,Approved,Thu Feb 16 04:52:18 PST 2017,Thu Feb 16 04:54:23 PST 2017,Thu Feb 16 04:55:23 PST 2017,2017-02-16 12:56:11 UTC,,,125,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/112-24-Northern-Blvd-Corona-NY-11368-122806060,1953,no,,30,co-op,11/7/2016,combo,no,oil,"112-24 Northern Blvd,  Corona NY, 11368",yes,eat in, $877 ,Dori Miller,2,6,1,,4,,," $106,000 ",,,77
34R3P23QHS1YP8AT08Q5V79464JHWD,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:39 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:39 PST 2017,,,30H4UDGLT2IXKXCX5LXPJ25P4MSPMK,AHXBZXWIZJSVG,Approved,Thu Feb 16 04:34:05 PST 2017,Thu Feb 16 04:36:56 PST 2017,Thu Feb 16 04:37:56 PST 2017,2017-02-16 12:38:11 UTC,,,171,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/84-40-153-Ave-Howard-Beach-NY-11414-171977268,1960,yes,,27,co-op,7/6/2016,formal,no,gas,"84-40 153 Ave,  Howard Beach NY, 11414",,efficiency, $673 ,Amherst,1,6,1,,4, $70 ,40," $123,000 ",,,77
3HXK2V1N4KFYDWHB2IJGM0HENXB2GH,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:39 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:39 PST 2017,,,3SPJ03342131S3YDTBGGG16K4X3JY7,A3S6UWT0JNCJFE,Approved,Thu Feb 16 06:09:34 PST 2017,Thu Feb 16 06:12:01 PST 2017,Thu Feb 16 06:13:01 PST 2017,2017-02-16 14:13:11 UTC,,,147,100% (75/75),100% (75/75),100% (63/63),http://www.mlsli.com/homes-for-sale/85-10-151-Ave-Howard-Beach-NY-11414-171050274,1960,yes,,27,co-op,7/8/2016,combo,no,oil,"85-10 151st Avenue, Howard Beach, NY 11414",,efficiency, $593 ,1 Bedroom,1,6,1,,4, $30 ,," $124,000 ",,,77
3KWGG5KP6J2B3O5ZAE6HBIAXVA0CM8,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:40 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:40 PST 2017,,,3OVR4I9USPJ2GJO6ZUCIXDEZNRU4QW,A231MNJJDDF3LS,Approved,Thu Feb 16 04:58:05 PST 2017,Thu Feb 16 05:00:22 PST 2017,Thu Feb 16 05:01:22 PST 2017,2017-02-16 13:02:11 UTC,,,137,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/89-35-155-Ave-Howard-Beach-NY-11414-150093197,1960,yes,,27,co-op,7/20/2016,formal,no,oil,"89-35 155 Ave,  Howard Beach NY, 11414",,efficiency, $731 ,Jr.4,2,6,1,,4, $20 ,," $130,000 ",,,77
3OYHVNTV5TYHMP2ZF72SR5CAVJOKO8,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:41 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:41 PST 2017,,,351SEKWQS0HOV0970C6UJ8O0Q2FDMI,A231MNJJDDF3LS,Approved,Thu Feb 16 00:21:27 PST 2017,Thu Feb 16 00:22:34 PST 2017,Thu Feb 16 00:23:34 PST 2017,2017-02-16 08:24:11 UTC,,,67,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/155-14-84-St-Howard-Beach-NY-11414-178425336,1960,no,,27,co-op,12/20/2016,formal,no,gas,"155-14 84 St,  Howard Beach NY, 11414",,efficiency, $713 ,2 Bedroom,2,2,1,,5,,," $132,000 ",,,77
3TD33TP5DL2RRI44ZBKHR79FJ8BABF,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:41 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:41 PST 2017,,,3AWETUDC92S52IOC7FXZI70MXCFZIZ,A231MNJJDDF3LS,Approved,Thu Feb 16 04:27:16 PST 2017,Thu Feb 16 04:29:00 PST 2017,Thu Feb 16 04:30:00 PST 2017,2017-02-16 12:30:11 UTC,,,104,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/84-40-153-Ave-Howard-Beach-NY-11414-177698259,1960,yes,,27,co-op,8/5/2016,,no,gas,"84-40 153 Ave,  Howard Beach NY, 11414",,efficiency, $687 ,Pembrook,1,,1,,3,,," $140,000 ",,,77
338GLSUI43BL4V2ELDS4VXU6KCAFSY,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:43 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:43 PST 2017,,,3ZAZR5XV01IEPF2CF51D742RK7YZC0,A231MNJJDDF3LS,Approved,Thu Feb 16 06:38:47 PST 2017,Thu Feb 16 06:40:20 PST 2017,Thu Feb 16 06:41:20 PST 2017,2017-02-16 14:42:11 UTC,,,93,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/151-31-88-St-Howard-Beach-NY-11414-175470346,1965,yes,,27,co-op,10/14/2016,combo,no,oil,"151-31 88 St,  Howard Beach NY, 11414",,eat in, $708 ,Junior 4,2,6,1,,4, $21 ,," $150,000 ",,,77
